,database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
121,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s17_w1.TIF
122,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s13_w2.TIF
123,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s22_w1.TIF
124,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s03_w2.TIF
125,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A03_C10_F1_s09_w1.TIF
126,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s05_w2.TIF
127,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s24_w1.TIF
128,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s12_w2.TIF
129,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s14_w1.TIF
130,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s12_w2.TIF
131,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s14_w1.TIF
132,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s24_w1.TIF
133,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A17_C70_F1_s22_w1.TIF
134,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A20_C83_F1_s17_w2.TIF
135,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s25_w1.TIF
136,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s05_w1.TIF
137,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s05_w2.TIF
138,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s24_w2.TIF
139,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s05_w1.TIF
140,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s09_w1.TIF
141,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s01_w1.TIF
142,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s08_w1.TIF
143,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s15_w2.TIF
144,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s22_w1.TIF
145,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s25_w1.TIF
146,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s05_w2.TIF
147,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s09_w2.TIF
148,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s18_w2.TIF
149,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s13_w2.TIF
150,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s07_w1.TIF
151,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A20_C83_F1_s24_w1.TIF
152,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s01_w2.TIF
153,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s08_w1.TIF
154,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s03_w2.TIF
155,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s09_w2.TIF
156,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s09_w2.TIF
157,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s04_w1.TIF
158,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A17_C70_F1_s08_w1.TIF
159,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s04_w2.TIF
160,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s01_w1.TIF
161,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s24_w2.TIF
162,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A18_C74_F1_s15_w2.TIF
163,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s20_w1.TIF
164,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A06_C23_F1_s06_w1.TIF
165,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A18_C74_F1_s19_w2.TIF
166,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A05_C18_F1_s24_w2.TIF
167,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s11_w2.TIF
168,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A03_C10_F1_s08_w1.TIF
169,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s11_w1.TIF
170,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s19_w2.TIF
171,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s10_w1.TIF
172,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s12_w1.TIF
173,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s21_w2.TIF
174,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s20_w2.TIF
175,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A18_C74_F1_s11_w1.TIF
176,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s05_w1.TIF
177,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s02_w1.TIF
178,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s19_w2.TIF
179,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s02_w1.TIF
180,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s23_w2.TIF
181,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s18_w1.TIF
182,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s16_w2.TIF
183,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s24_w1.TIF
184,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s08_w1.TIF
185,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s09_w1.TIF
186,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s12_w1.TIF
187,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s22_w1.TIF
188,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s20_w2.TIF
189,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s18_w2.TIF
190,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A20_C83_F1_s16_w1.TIF
191,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s20_w1.TIF
192,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s13_w2.TIF
193,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s13_w2.TIF
194,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A15_C61_F1_s18_w2.TIF
195,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s13_w2.TIF
196,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A05_C18_F1_s07_w2.TIF
197,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s02_w2.TIF
198,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s23_w1.TIF
199,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s24_w1.TIF
200,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s16_w2.TIF
201,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s10_w1.TIF
202,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s23_w2.TIF
203,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A03_C10_F1_s16_w2.TIF
204,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s06_w2.TIF
205,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s02_w2.TIF
206,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A17_C70_F1_s11_w1.TIF
207,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s04_w1.TIF
208,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A23_C96_F1_s02_w1.TIF
209,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s11_w2.TIF
210,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s05_w2.TIF
211,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s14_w2.TIF
212,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A18_C74_F1_s04_w1.TIF
213,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A23_C96_F1_s08_w2.TIF
214,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A05_C18_F1_s22_w1.TIF
215,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s03_w1.TIF
216,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s23_w1.TIF
217,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A15_C61_F1_s03_w2.TIF
218,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s06_w1.TIF
219,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s13_w1.TIF
220,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s25_w1.TIF
221,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s05_w2.TIF
222,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s14_w1.TIF
223,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s19_w2.TIF
224,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s10_w2.TIF
225,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s20_w2.TIF
226,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s06_w1.TIF
227,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s25_w1.TIF
228,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s20_w1.TIF
229,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s16_w1.TIF
